,  Município Acidente ,Ano,Mês,Sexo,Turno Acidente,Tipo de Acidente,Meio de Locomoção da Vítima,Faixa Etária,Latitude Acidente,Longitude Acidente
3423, Piracicaba ,2017.0,3.0, MASCULINO , NOITE , NAO DISPONIVEL , NAO DISPONIVEL , 65-69 , NAO DISPONIVEL , NAO DISPONIVEL 
3424, PIRACICABA ,2017.0,3.0, MASCULINO , NOITE , OUTROS , MOTOCICLETA , 35-39 , -22.7655354835032 , -47.645552763837 
3425, PIRACICABA ,2017.0,3.0, MASCULINO , NOITE , OUTROS , MOTOCICLETA , 40-44 , -22.755074 , -47.647082 
3426, PIRACICABA ,2017.0,3.0, MASCULINO , TARDE , CHOQUE , MOTOCICLETA , 30-34 , -22.695697 , -47.669106 
3427, PIRAJU ,2017.0,3.0, MASCULINO , NOITE , COLISAO , AUTOMOVEL , 35-39 , -23.2834334646493 , -49.2257933512455 
3428, PONTAL ,2017.0,3.0, MASCULINO , NOITE , COLISAO , BICICLETA , 18-24 , -20.881508 , -47.976114 
3429, PORTO FELIZ ,2017.0,3.0, MASCULINO , MADRUGADA , COLISAO , AUTOMOVEL , 45-49 , -23.3332268428025 , -47.5530093667274 
3430, PRAIA GRANDE ,2017.0,3.0, FEMININO , MANHA , ATROPELAMENTO , PEDESTRE , 80 ou mais , -24.033398 , -46.500646 
3431, PRAIA GRANDE ,2017.0,3.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 80 ou mais , -24.014446 , -46.448554 
3432, PRAIA GRANDE ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 25-29 , -24.012578576 , -46.450091115 
3433, PRAIA GRANDE ,2017.0,3.0, MASCULINO , NOITE , CHOQUE , MOTOCICLETA , 45-49 , -24.052182 , -46.541268 
3434, PRAIA GRANDE ,2017.0,3.0, MASCULINO , NOITE , COLISAO , BICICLETA , 40-44 , -24.044854 , -46.525047 
3435, PRESIDENTE EPITACIO ,2017.0,3.0, MASCULINO , NOITE , OUTROS , MOTOCICLETA , 18-24 , -21.774926 , -52.119625 
3436, PRESIDENTE PRUDENTE ,2017.0,3.0, MASCULINO , NAO DISPONIVEL , CHOQUE , MOTOCICLETA , 18-24 , -22.097918 , -51.388497 
3437, PRESIDENTE PRUDENTE ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 55-59 , -22.114155 , -51.391578 
3438, PRESIDENTE PRUDENTE ,2017.0,3.0, MASCULINO , NOITE , CHOQUE , MOTOCICLETA , 18-24 , -22.13615 , -51.448313 
3439, PRESIDENTE PRUDENTE ,2017.0,3.0, MASCULINO , NOITE , CHOQUE , MOTOCICLETA , 45-49 , -22.114186 , -51.418524 
3440, PRESIDENTE PRUDENTE ,2017.0,3.0, MASCULINO , NOITE , COLISAO , MOTOCICLETA , 55-59 , -22.0356383071079 , -51.4108561159457 
3441, PRESIDENTE PRUDENTE ,2017.0,3.0, MASCULINO , NOITE , NAO DISPONIVEL , NAO DISPONIVEL , 30-34 , NAO DISPONIVEL , NAO DISPONIVEL 
3442, PRESIDENTE VENCESLAU ,2017.0,3.0, MASCULINO , MANHA , COLISAO , CAMINHAO , 35-39 , -21.870106087 , -51.830117286 
3443, PRESIDENTE VENCESLAU ,2017.0,3.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 35-39 , -21.889815 , -51.843322 
3444, PRESIDENTE VENCESLAU ,2017.0,3.0, NAO DISPONIVEL , MANHA , COLISAO , CAMINHAO , NAO DISPONIVEL , -21.870106087 , -51.830117286 
3445, RAFARD ,2017.0,3.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 65-69 , -23.011075 , -47.526927 
3446, RANCHARIA ,2017.0,3.0, MASCULINO , MADRUGADA , OUTROS , CAMINHAO , 25-29 , -22.4063147537924 , -51.058048323561 
3447, REGISTRO ,2017.0,3.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , NAO DISPONIVEL , -24.5029461411177 , -47.8477286029177 
3448, REGISTRO ,2017.0,3.0, MASCULINO , TARDE , COLISAO , AUTOMOVEL , 25-29 , -24.5190048444906 , -47.8528965969223 
3449, RESTINGA ,2017.0,3.0, MASCULINO , TARDE , COLISAO , AUTOMOVEL , 50-54 , -20.6509712273778 , -47.4860942688708 
3450, RIBEIRAO BONITO ,2017.0,3.0, MASCULINO , MADRUGADA , OUTROS , AUTOMOVEL , 18-24 , -22.077865816 , -48.176404584 
3451, RIBEIRAO PIRES ,2017.0,3.0, MASCULINO , MADRUGADA , CHOQUE , AUTOMOVEL , 18-24 , -23.640169 , -46.389994 
3452, RIBEIRAO PIRES ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 45-49 , -23.6790594763976 , -46.35351902511 
3453, RIBEIRAO PIRES ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 50-54 , -23.7172405345916 , -46.4015047396017 
3454, RIBEIRAO PRETO ,2017.0,3.0, FEMININO , NAO DISPONIVEL , ATROPELAMENTO , PEDESTRE , 65-69 , NAO DISPONIVEL , NAO DISPONIVEL 
3455, RIBEIRAO PRETO ,2017.0,3.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 18-24 , -21.133387 , -47.816052 
3456, RIBEIRAO PRETO ,2017.0,3.0, MASCULINO , MADRUGADA , NAO DISPONIVEL , MOTOCICLETA , 30-34 , -21.17988 , -47.83148 
3457, RIBEIRAO PRETO ,2017.0,3.0, MASCULINO , MANHA , ATROPELAMENTO , PEDESTRE , 50-54 , NAO DISPONIVEL , NAO DISPONIVEL 
3458, RIBEIRAO PRETO ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 35-39 , -21.1206009401032 , -47.8336991948118 
3459, RIBEIRAO PRETO ,2017.0,3.0, MASCULINO , NOITE , COLISAO , AUTOMOVEL , 35-39 , -21.2077568702945 , -47.8549181888308 
3460, RIBEIRAO PRETO ,2017.0,3.0, MASCULINO , NOITE , COLISAO , MOTOCICLETA , 25-29 , -21.2670836049872 , -47.7560474105527 
3461, RIO CLARO ,2017.0,3.0, MASCULINO , MANHA , COLISAO , MOTOCICLETA , 40-44 , -22.377321 , -47.542379 
3462, RIO CLARO ,2017.0,3.0, MASCULINO , NOITE , COLISAO , MOTOCICLETA , 40-44 , -22.380235 , -47.575613 
3463, RIO DAS PEDRAS ,2017.0,3.0, MASCULINO , NOITE , NAO DISPONIVEL , NAO DISPONIVEL , 50-54 , NAO DISPONIVEL , NAO DISPONIVEL 
3464, RIOLANDIA ,2017.0,3.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 0-17 , -19.980885 , -49.68522 
3465, SALES OLIVEIRA ,2017.0,3.0, MASCULINO , NOITE , COLISAO , AUTOMOVEL , 45-49 , -20.813798 , -47.906549 
3466, SALTO ,2017.0,3.0, MASCULINO , TARDE , NAO DISPONIVEL , NAO DISPONIVEL , 35-39 , -23.1802908426902 , -47.330417627205 
3467, SALTO DE PIRAPORA ,2017.0,3.0, MASCULINO , MANHA , COLISAO , MOTOCICLETA , 18-24 , -23.6252824865842 , -47.5628250699794 
3468, SALTO GRANDE ,2017.0,3.0, MASCULINO , TARDE , COLISAO , AUTOMOVEL , 80 ou mais , -22.8789530911202 , -49.8895560475685 
3469, SALTO GRANDE ,2017.0,3.0, MASCULINO , TARDE , OUTROS , CAMINHAO , 45-49 , -22.8307548249817 , -50.0274447735182 
3470, SANDOVALINA ,2017.0,3.0, FEMININO , NAO DISPONIVEL , CHOQUE , AUTOMOVEL , 40-44 , NAO DISPONIVEL , NAO DISPONIVEL 
3471, SANTA BARBARA D OESTE ,2017.0,3.0, FEMININO , MANHA , ATROPELAMENTO , PEDESTRE , 18-24 , -22.763835174 , -47.385981811 
3472, SANTA BARBARA D OESTE ,2017.0,3.0, MASCULINO , MADRUGADA , OUTROS , MOTOCICLETA , 25-29 , -22.7230343816128 , -47.3644635822426 
3473, SANTA CRUZ DA CONCEICAO ,2017.0,3.0, MASCULINO , MANHA , COLISAO , MOTOCICLETA , 30-34 , -22.079100000 , -47.422200000 
3474, SANTA CRUZ DO RIO PARDO ,2017.0,3.0, MASCULINO , TARDE , COLISAO , AUTOMOVEL , 30-34 , -22.7336194347799 , -49.4635772071984 
3475, SANTA GERTRUDES ,2017.0,3.0, MASCULINO , NOITE , COLISAO , MOTOCICLETA , 40-44 , -22.456580000 , -47.548490000 
3476, SANTA ISABEL ,2017.0,3.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 50-54 , -23.3776609941955 , -46.2538390530726 
3477, SANTA ISABEL ,2017.0,3.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 55-59 , -23.3776609941955 , -46.2538390530726 
3478, SANTANA DE PARNAIBA ,2017.0,3.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 55-59 , -23.4296030448908 , -46.8473154551486 
3479, SANTO ANDRE ,2017.0,3.0, MASCULINO , MANHA , ATROPELAMENTO , PEDESTRE , 65-69 , -23.693416 , -46.530592 
3480, SANTO ANDRE ,2017.0,3.0, MASCULINO , MANHA , ATROPELAMENTO , PEDESTRE , 80 ou mais , -23.653582 , -46.52942 
3481, SANTO ANDRE ,2017.0,3.0, MASCULINO , MANHA , CHOQUE , AUTOMOVEL , 30-34 , NAO DISPONIVEL , NAO DISPONIVEL 
3482, SANTO ANDRE ,2017.0,3.0, MASCULINO , NOITE , NAO DISPONIVEL , NAO DISPONIVEL , 25-29 , -23.7688483566086 , -46.382999637342 
3483, SANTO ANTONIO DA ALEGRIA ,2017.0,3.0, MASCULINO , NAO DISPONIVEL , ATROPELAMENTO , PEDESTRE , 40-44 , -21.0274563139408 , -47.2046070915659 
3484, SANTOS ,2017.0,3.0, FEMININO , MADRUGADA , COLISAO , MOTOCICLETA , NAO DISPONIVEL , -23.945829327 , -46.321753448 
3485, SANTOS ,2017.0,3.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 45-49 , -23.964798 , -46.323595 
3486, SANTOS ,2017.0,3.0, MASCULINO , NAO DISPONIVEL , NAO DISPONIVEL , AUTOMOVEL , 70-74 , NAO DISPONIVEL , NAO DISPONIVEL 
3487, SAO BENTO DO SAPUCAI ,2017.0,3.0, FEMININO , MADRUGADA , OUTROS , AUTOMOVEL , 65-69 , NAO DISPONIVEL , NAO DISPONIVEL 
3488, SAO BERNARDO DO CAMPO ,2017.0,3.0, FEMININO , MANHA , COLISAO , MOTOCICLETA , 25-29 , -23.776353832493 , -46.4811086280869 
3489, SAO BERNARDO DO CAMPO ,2017.0,3.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 80 ou mais , -23.691216 , -46.557963 
3490, SAO BERNARDO DO CAMPO ,2017.0,3.0, FEMININO , TARDE , COLISAO , AUTOMOVEL , 18-24 , -23.7633200739663 , -46.5482583245374 
3491, SAO BERNARDO DO CAMPO ,2017.0,3.0, MASCULINO , MANHA , COLISAO , MOTOCICLETA , 30-34 , -23.776353832493 , -46.4811086280869 
3492, SAO BERNARDO DO CAMPO ,2017.0,3.0, MASCULINO , MANHA , COLISAO , MOTOCICLETA , 30-34 , -23.7447185013082 , -46.5610160690054 
3493, SAO BERNARDO DO CAMPO ,2017.0,3.0, MASCULINO , TARDE , COLISAO , AUTOMOVEL , 25-29 , -23.7633200739663 , -46.5482583245374 
3494, SAO JOAO DA BOA VISTA ,2017.0,3.0, MASCULINO , NAO DISPONIVEL , NAO DISPONIVEL , MOTOCICLETA , 30-34 , NAO DISPONIVEL , NAO DISPONIVEL 
3495, SAO JOAO DA BOA VISTA ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 30-34 , -21.9775941609262 , -46.7737850572697 
3496, SAO JOSE DO RIO PRETO ,2017.0,3.0, FEMININO , NOITE , COLISAO , MOTOCICLETA , 35-39 , -20.842797 , -49.398819 
3497, SAO JOSE DO RIO PRETO ,2017.0,3.0, MASCULINO , MADRUGADA , NAO DISPONIVEL , MOTOCICLETA , 25-29 , -20.748242 , -49.407489 
3498, SAO JOSE DO RIO PRETO ,2017.0,3.0, MASCULINO , MANHA , NAO DISPONIVEL , NAO DISPONIVEL , 0-17 , NAO DISPONIVEL , NAO DISPONIVEL 
3499, SAO JOSE DO RIO PRETO ,2017.0,3.0, MASCULINO , NAO DISPONIVEL , NAO DISPONIVEL , MOTOCICLETA , 35-39 , -20.782005 , -49.412284 
3500, SAO JOSE DO RIO PRETO ,2017.0,3.0, MASCULINO , NOITE , NAO DISPONIVEL , NAO DISPONIVEL , 70-74 , NAO DISPONIVEL , NAO DISPONIVEL 
3501, SAO JOSE DO RIO PRETO ,2017.0,3.0, MASCULINO , TARDE , CHOQUE , MOTOCICLETA , 18-24 , -20.76545 , -49.404483 
3502, SAO JOSE DOS CAMPOS ,2017.0,3.0, MASCULINO , MADRUGADA , OUTROS , MOTOCICLETA , 35-39 , -23.170675353065 , -45.8218567506225 
3503, SAO JOSE DOS CAMPOS ,2017.0,3.0, MASCULINO , NOITE , COLISAO , MOTOCICLETA , 35-39 , -23.159399 , -45.964897 
3504, SAO LOURENCO DA SERRA ,2017.0,3.0, FEMININO , TARDE , CHOQUE , AUTOMOVEL , 18-24 , -23.8772366855779 , -46.9677476260608 
3505, SAO LUIS DO PARAITINGA ,2017.0,3.0, MASCULINO , NOITE , COLISAO , AUTOMOVEL , 80 ou mais , -23.2048233072596 , -45.3486972916674 
3506, SAO MANUEL ,2017.0,3.0, FEMININO , TARDE , COLISAO , MOTOCICLETA , 55-59 , -22.728567 , -48.578604 
3507, Sao Miguel Arcanjo ,2017.0,3.0, MASCULINO , NOITE , OUTROS , AUTOMOVEL , 30-34 ,-23.8790692145737 ,-48.0533614229337 
3508, SAO PAULO ,2017.0,3.0, FEMININO , MANHA , ATROPELAMENTO , PEDESTRE , 45-49 , -23.559276222122 , -46.5609511377376 
3509, SAO PAULO ,2017.0,3.0, FEMININO , MANHA , ATROPELAMENTO , PEDESTRE , 65-69 , -23.5190844696501 , -46.5760659414028 
3510, SAO PAULO ,2017.0,3.0, FEMININO , MANHA , ATROPELAMENTO , PEDESTRE , 70-74 , -23.553034 , -46.634696 
3511, SAO PAULO ,2017.0,3.0, FEMININO , MANHA , COLISAO , ONIBUS , NAO DISPONIVEL , -23.746099 , -46.664076 
3512, SAO PAULO ,2017.0,3.0, FEMININO , MANHA , COLISAO , ONIBUS , NAO DISPONIVEL , -23.746099 , -46.664076 
3513, SAO PAULO ,2017.0,3.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 50-54 , -23.515188 , -46.69195 
3514, SAO PAULO ,2017.0,3.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 60-64 , -23.557982 , -46.690112 
3515, SAO PAULO ,2017.0,3.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 75-79 , -23.668466 , -46.787274 
3516, SAO PAULO ,2017.0,3.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 75-79 , -23.511797 , -46.653144 
3517, SAO PAULO ,2017.0,3.0, FEMININO , NOITE , CHOQUE , AUTOMOVEL , 18-24 , -23.600021 , -46.676989 
3518, SAO PAULO ,2017.0,3.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 18-24 , -23.555352 , -46.626816 
3519, SAO PAULO ,2017.0,3.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 18-24 , -23.606679 , -46.665275 
3520, SAO PAULO ,2017.0,3.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 50-54 , -23.618258 , -46.604291 
3521, SAO PAULO ,2017.0,3.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 60-64 , -23.598298 , -46.644057 
3522, SAO PAULO ,2017.0,3.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 65-69 , -23.815152 , -46.735343 
3523, SAO PAULO ,2017.0,3.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 70-74 , -23.642798 , -46.776651 
3524, SAO PAULO ,2017.0,3.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 70-74 , -23.6048526215839 , -46.4711565774415 
3525, SAO PAULO ,2017.0,3.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 80 ou mais , -23.7546700027 , -46.6680770715 
3526, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 35-39 , -23.541745 , -46.415893 
3527, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 45-49 , -23.677178 , -46.758505 
3528, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 65-69 , -23.551071 , -46.62501 
3529, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 75-79 , NAO DISPONIVEL , NAO DISPONIVEL 
3530, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , NAO DISPONIVEL , -23.6364379860874 , -46.5951189659876 
3531, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 0-17 , -23.7547801919056 , -46.674860790415 
3532, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 18-24 , NAO DISPONIVEL , NAO DISPONIVEL 
3533, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , COLISAO , AUTOMOVEL , 25-29 , -23.532302 , -46.551341 
3534, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , COLISAO , AUTOMOVEL , 40-44 , -23.5350806669999 , -46.548264075 
3535, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , COLISAO , BICICLETA , 30-34 , NAO DISPONIVEL , NAO DISPONIVEL 
3536, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , COLISAO , BICICLETA , 40-44 , -23.4783203072395 , -46.5599929826438 
3537, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , COLISAO , MOTOCICLETA , 0-17 , -23.6455401198571 , -46.6590423208571 
3538, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , COLISAO , MOTOCICLETA , 25-29 , -23.651372 , -46.669589 
3539, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , COLISAO , MOTOCICLETA , 45-49 , NAO DISPONIVEL , NAO DISPONIVEL 
3540, SAO PAULO ,2017.0,3.0, MASCULINO , MADRUGADA , OUTROS , MOTOCICLETA , 18-24 , NAO DISPONIVEL , NAO DISPONIVEL 
3541, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , ATROPELAMENTO , PEDESTRE , 50-54 , -23.578598 , -46.442975 
3542, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , ATROPELAMENTO , PEDESTRE , 55-59 , -23.644809 , -46.700486 
3543, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , ATROPELAMENTO , PEDESTRE , 55-59 , -23.52644 , -46.397713 
3544, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , ATROPELAMENTO , PEDESTRE , 60-64 , -23.673702 , -46.677403 
3545, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , ATROPELAMENTO , PEDESTRE , 75-79 , -23.5800001979999 , -46.50894041 
3546, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , CHOQUE , MOTOCICLETA , 35-39 , -23.59415 , -46.742965 
3547, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , COLISAO , MOTOCICLETA , 35-39 , -23.497988 , -46.46235 
3548, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , COLISAO , MOTOCICLETA , 35-39 , -23.611907 , -46.723931 
3549, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , COLISAO , MOTOCICLETA , 45-49 , -23.654817 , -46.716598 
3550, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , COLISAO , ONIBUS , 0-17 , -23.746099 , -46.664076 
3551, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , COLISAO , ONIBUS , 0-17 , -23.746099 , -46.664076 
3552, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , COLISAO , ONIBUS , 18-24 , -23.746099 , -46.664076 
3553, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , COLISAO , ONIBUS , 18-24 , -23.746099 , -46.664076 
3554, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , NAO DISPONIVEL , MOTOCICLETA , 40-44 , -23.583818 , -46.716203 
3555, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , OUTROS , MOTOCICLETA , 18-24 , -23.691194 , -46.787717 
3556, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , OUTROS , MOTOCICLETA , 18-24 , -23.5080605379999 , -46.70604897 
3557, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , OUTROS , MOTOCICLETA , 25-29 , -23.578831 , -46.646933 
3558, SAO PAULO ,2017.0,3.0, MASCULINO , MANHA , OUTROS , MOTOCICLETA , 50-54 , -23.578004 , -46.514996 
3559, SAO PAULO ,2017.0,3.0, MASCULINO , NAO DISPONIVEL , ATROPELAMENTO , PEDESTRE , 80 ou mais , -23.60118 , -46.511747 
3560, SAO PAULO ,2017.0,3.0, MASCULINO , NAO DISPONIVEL , CHOQUE , AUTOMOVEL , 35-39 , -23.6533347616687 , -46.7775193826436 
3561, SAO PAULO ,2017.0,3.0, MASCULINO , NAO DISPONIVEL , NAO DISPONIVEL , MOTOCICLETA , 45-49 , NAO DISPONIVEL , NAO DISPONIVEL 
3562, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 0-17 , -23.752724 , -46.697034 
3563, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 25-29 , -23.496471 , -46.442089 
3564, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 30-34 , -23.590394 , -46.736615 
3565, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 60-64 , -23.5642882631478 , -46.6910789869055 
3566, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 65-69 , -23.646386 , -46.674407 
3567, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 65-69 , -23.6812682017343 , -46.7857953741249 
3568, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 70-74 , NAO DISPONIVEL , NAO DISPONIVEL 
3569, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 75-79 , -23.434539808 , -46.786286831 
3570, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , NAO DISPONIVEL , -23.59718865 , -46.53305008775 
3571, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , NAO DISPONIVEL , -23.612008 , -46.487575 
3572, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , CHOQUE , AUTOMOVEL , 65-69 , -23.492065 , -46.494185 
3573, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , CHOQUE , MOTOCICLETA , 18-24 , -23.523919 , -46.457235 
3574, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , CHOQUE , MOTOCICLETA , 18-24 , -23.467731 , -46.694984 
3575, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , COLISAO , BICICLETA , 30-34 , -23.517648 , -46.584939 
3576, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , COLISAO , MOTOCICLETA , 18-24 , -23.523712052 , -46.606388286 
3577, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , COLISAO , MOTOCICLETA , 18-24 , -23.629573 , -46.618442 
3578, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , COLISAO , MOTOCICLETA , 18-24 , -23.58181 , -46.518686 
3579, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , COLISAO , MOTOCICLETA , 18-24 , -23.801514 , -46.627923 
3580, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , COLISAO , MOTOCICLETA , 25-29 , -23.685791 , -46.71464 
3581, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , COLISAO , MOTOCICLETA , 25-29 , -23.5506107539999 , -46.725099777 
3582, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , COLISAO , PEDESTRE , 65-69 , -23.5237 , -46.697755 
3583, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , NAO DISPONIVEL , MOTOCICLETA , 35-39 , NAO DISPONIVEL , NAO DISPONIVEL 
3584, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , NAO DISPONIVEL , NAO DISPONIVEL , 80 ou mais , NAO DISPONIVEL , NAO DISPONIVEL 
3585, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , OUTROS , AUTOMOVEL , 40-44 , NAO DISPONIVEL , NAO DISPONIVEL 
3586, SAO PAULO ,2017.0,3.0, MASCULINO , NOITE , OUTROS , MOTOCICLETA , 18-24 , -23.739373 , -46.666922 
3587, SAO PAULO ,2017.0,3.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 45-49 , -23.656455 , -46.763097 
3588, SAO PAULO ,2017.0,3.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 45-49 , -23.510897 , -46.437665 
3589, SAO PAULO ,2017.0,3.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 45-49 , -23.6135417396684 , -46.4557964963217 
3590, SAO PAULO ,2017.0,3.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 50-54 , -23.586021176 , -46.51655375 
3591, SAO PAULO ,2017.0,3.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 50-54 , -23.6425826764839 , -46.7381452169163 
3592, SAO PAULO ,2017.0,3.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 75-79 , -23.746234 , -46.707522 
3593, SAO PAULO ,2017.0,3.0, MASCULINO , TARDE , CHOQUE , BICICLETA , 50-54 , -23.452228 , -46.601319 
3594, SAO PAULO ,2017.0,3.0, MASCULINO , TARDE , COLISAO , MOTOCICLETA , 18-24 , -23.572168 , -46.403112 
3595, SAO ROQUE ,2017.0,3.0, MASCULINO , MADRUGADA , COLISAO , AUTOMOVEL , 35-39 , -23.5552632768616 , -47.1089457301052 
3596, SAO ROQUE ,2017.0,3.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 75-79 , -23.524116 , -47.134691 
3597, SAO ROQUE ,2017.0,3.0, MASCULINO , NOITE , COLISAO , MOTOCICLETA , 18-24 , -23.422346754 , -47.162776150 
3598, SAO ROQUE ,2017.0,3.0, MASCULINO , NOITE , COLISAO , MOTOCICLETA , 40-44 , -23.548679 , -47.067516 
3599, SAO ROQUE ,2017.0,3.0, MASCULINO , NOITE , NAO DISPONIVEL , NAO DISPONIVEL , 25-29 , -23.518813 , -47.140049 
3600, SAO SIMAO ,2017.0,3.0, FEMININO , TARDE , CHOQUE , AUTOMOVEL , 18-24 , -21.460923 , -47.451996 
3601, SAO VICENTE ,2017.0,3.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 80 ou mais , -23.972324 , -46.406365 
3602, SAO VICENTE ,2017.0,3.0, MASCULINO , TARDE , OUTROS , MOTOCICLETA , 18-24 , -23.9521154286229 , -46.4116240201506 
